"UNC_Marchetti_diatom_cultures_all_LOBSTAHS_IDs_pos.csv, lipids identified in West Antarctic diatom isolates provided by A. Marchetti and C. Moreno, University of North Carolina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Identifications were made by J. Collins, james.r.collins@aya.yale.edu, using v1.1.1 of the LOBSTAHS lipidomics software package for R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Values in columns 14-22 of this speadsheet are raw chromatographic peak areas; the .xlsx file UNC_Marchetti_diatom_cultures_IP-DAG_pmol_totals.xlsx contains mass data for unoxidized IP-DAG obtained using authentic standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,cultures,QC,Marchetti_diatom_culture_extract_A_act_1_QE002909,Marchetti_diatom_culture_extract_A_act_2_QE002910,Marchetti_diatom_culture_extract_Ch_sp_DNA_QE002911,Marchetti_diatom_culture_extract_F_cyl_1_QE002907,Marchetti_diatom_culture_extract_F_cyl_1_QE002908,Marchetti_diatom_culture_extract_Thalass_1_QE002905,Marchetti_diatom_culture_extract_Thalass_2_QE002906,QC_QE002903,QC_QE002915,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto
12602,5832,PG 48:4 +3O,C54H99O13P1,1004.716156,1004.718214,-2.048685161,1011.621723,1004.718067,1004.718362,1011.564985,1011.67846,2,0,0,20577.84346,147769.6565,0,78181.94953,5535006.373,4635820.493,0,0,22457,13003,33597,986.6823305,IP_DAG,PG,[M+NH4]+,48,4,3,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"5832, 5833",NA,0,0,1
2876,5833,TAG 58:12 +4O,C61H94O10,1004.718526,1004.718214,0.309621961,1011.621723,1004.718067,1004.718362,1011.564985,1011.67846,2,0,0,20577.84346,147769.6565,0,78181.94953,5535006.373,4635820.493,0,0,22457,13003,68858,986.6847,TAG,TAG,[M+NH4]+,58,12,4,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"5832, 5833",NA,NA,0,1
12603,5834,DGDG 38:4 +2O,C53H92O17,1018.667278,1018.667026,0.246757578,1010.491888,1018.66632,1018.667733,1009.418791,1011.564985,2,0,0,0,0,0,0,1736427.654,1621607.387,0,0,22917,13005,10037,1000.633452,IP_DAG,DGDG,[M+NH4]+,38,4,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
12604,5835,DGDG 43:5,C58H100O15,1054.740049,1054.738393,1.569516682,1010.48213,1054.738032,1054.738755,1007.060048,1013.904212,2,0,0,0,0,0,0,3170688.962,1303468.029,0,0,24107,13011,11377,1036.706223,IP_DAG,DGDG,[M+NH4]+,43,5,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
12605,5836,DGTS_DGTA 30:2,C40H73N1O7,680.5459807,680.5460057,-0.036638696,982.3059452,680.5459829,680.5460448,981.1407137,982.3715607,4,0,342014.349,181732.7761,5293980.138,109483.1314,28106.25412,22387775.31,18483351.22,0,0,7790,13030,14751,679.5387043,IP_DAG,DGTS_DGTA,[M+H]+,30,2,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1181, 3204, 5836","5836, 5837",,NA,0,0,NA
2877,5837,TAG 37:3 +1O,C40H70O7,680.5459807,680.5460057,-0.036638696,982.3059452,680.5459829,680.5460448,981.1407137,982.3715607,4,0,342014.349,181732.7761,5293980.138,109483.1314,28106.25412,22387775.31,18483351.22,0,0,7790,13030,59177,662.5121551,TAG,TAG,[M+NH4]+,37,3,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1182, 3205, 5837","5836, 5837",,NA,NA,0,1
12606,5838,PE 47:5 +3O,C52H94N1O11P1,940.6637266,940.6657889,-2.192464149,980.0585344,940.6651905,940.6658676,978.792989,980.1388432,4,0,27384.32464,57926.77101,16215057.84,153977.456,1004977.298,31450792.83,25511048.37,0,0,19750,13034,25597,939.6564501,IP_DAG,PE,[M+H]+,47,5,3,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"5838, 5839, 5840","5838, 5839, 5840, 5841",NA,0,0,1
2878,5839,PG 46:6 +1O,C52H91O11P1,940.6637266,940.6657889,-2.192464149,980.0585344,940.6651905,940.6658676,978.792989,980.1388432,4,0,27384.32464,57926.77101,16215057.84,153977.456,1004977.298,31450792.83,25511048.37,0,0,19750,13034,33105,922.629901,IP_DAG,PG,[M+NH4]+,46,6,1,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"5838, 5839, 5840","5838, 5839, 5840, 5841",NA,0,0,1
3474,5840,PC 44:5 +3O,C52H94N1O11P1,940.6637266,940.6657889,-2.192464149,980.0585344,940.6651905,940.6658676,978.792989,980.1388432,4,0,27384.32464,57926.77101,16215057.84,153977.456,1004977.298,31450792.83,25511048.37,0,0,19750,13034,39342,939.6564501,IP_DAG,PC,[M+H]+,44,5,3,1,0,0,0,1,1,0,0,0,0,0,C1; C3c; C3f,,"5838, 5839, 5840","5838, 5839, 5840, 5841",NA,0,0,NA
4167,5841,TAG 56:14 +2O,C59H86O8,940.666096,940.6657889,0.326426672,980.0585344,940.6651905,940.6658676,978.792989,980.1388432,4,0,27384.32464,57926.77101,16215057.84,153977.456,1004977.298,31450792.83,25511048.37,0,0,19750,13034,67829,922.6322704,TAG,TAG,[M+NH4]+,56,14,2,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"5838, 5839, 5840, 5841",NA,NA,0,1
12607,5842,TAG 33:1,C36H66O6,612.519766,612.519655,0.181057913,981.0830354,612.519626,612.5196841,981.0652817,981.100789,2,0,0,0,29625.72092,303404.1131,1251473.107,198363.8355,98539.29169,0,0,5814,13050,58050,594.4859404,TAG,TAG,[M+NH4]+,33,1,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
12608,5843,DGCC 28:0,C38H73N1O8,672.5408954,672.5409938,-0.146429437,982.3059452,672.5409072,672.5410805,982.2671627,982.3447277,2,0,116972.1692,205900.5647,55973.53157,200902.3185,92045.03765,6787324.246,4983097.91,153139.0807,175001.7882,7551,13060,1101,671.5336189,IP_DAG,DGCC,[M+H]+,28,0,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5843, 5844, 5845",,NA,0,0,NA
2879,5844,DGTS_DGTA 28:0 +1O,C38H73N1O8,672.5408954,672.5409938,-0.146429437,982.3059452,672.5409072,672.5410805,982.2671627,982.3447277,2,0,116972.1692,205900.5647,55973.53157,200902.3185,92045.03765,6787324.246,4983097.91,153139.0807,175001.7882,7551,13060,14306,671.5336189,IP_DAG,DGTS_DGTA,[M+H]+,28,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5843, 5844, 5845",,NA,0,0,NA
3475,5845,TAG 35:1 +2O,C38H70O8,672.5408954,672.5409938,-0.146429437,982.3059452,672.5409072,672.5410805,982.2671627,982.3447277,2,0,116972.1692,205900.5647,55973.53157,200902.3185,92045.03765,6787324.246,4983097.91,153139.0807,175001.7882,7551,13060,58554,654.5070698,TAG,TAG,[M+NH4]+,35,1,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5843, 5844, 5845",,NA,NA,0,1
12609,5846,DGCC 26:1 +3O,C36H67N1O11,690.478689,690.4790263,-0.48853314,983.4278093,690.4789887,690.4790639,982.2671627,984.588456,2,0,0,0,0,17006.41128,0,331281.1897,449162.2779,0,0,8117,13065,791,689.4714125,IP_DAG,DGCC,[M+H]+,26,1,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5846, 5847, 5848",,NA,0,0,1
2880,5847,DGTS_DGTA 26:1 +4O,C36H67N1O11,690.478689,690.4790263,-0.48853314,983.4278093,690.4789887,690.4790639,982.2671627,984.588456,2,0,0,0,0,17006.41128,0,331281.1897,449162.2779,0,0,8117,13065,13996,689.4714125,IP_DAG,DGTS_DGTA,[M+H]+,26,1,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5846, 5847, 5848",,NA,0,0,1
3476,5848,MGDG 27:2 +1O,C36H64O11,690.478689,690.4790263,-0.48853314,983.4278093,690.4789887,690.4790639,982.2671627,984.588456,2,0,0,0,0,17006.41128,0,331281.1897,449162.2779,0,0,8117,13065,51660,672.4448634,IP_DAG,MGDG,[M+NH4]+,27,2,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5846, 5847, 5848",,NA,0,0,1
12614,5849,TAG 39:2,C42H76O6,694.5980164,694.5965921,2.05040403,980.1096806,694.5964415,694.5966269,980.0073882,982.3715607,3,0,19720.53585,0,356427.754,0,0,722398.0384,529777.5443,0,0,8267,13068,59800,676.5641908,TAG,TAG,[M+NH4]+,39,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
12615,5850,DGCC 27:2 +3O,C37H67N1O11,702.478689,702.4785482,0.20039333,982.3059452,702.4785404,702.478556,982.2671627,982.3447277,2,0,0,0,54949.65733,0,0,1305344.375,1211948.141,0,0,8511,13070,991,701.4714125,IP_DAG,DGCC,[M+H]+,27,2,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5485, 5850","5850, 5851, 5852",,NA,0,0,1
2881,5851,DGTS_DGTA 27:2 +4O,C37H67N1O11,702.478689,702.4785482,0.20039333,982.3059452,702.4785404,702.478556,982.2671627,982.3447277,2,0,0,0,54949.65733,0,0,1305344.375,1211948.141,0,0,8511,13070,14196,701.4714125,IP_DAG,DGTS_DGTA,[M+H]+,27,2,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5486, 5851","5850, 5851, 5852",,NA,0,0,1
3477,5852,MGDG 28:3 +1O,C37H64O11,702.478689,702.4785482,0.20039333,982.3059452,702.4785404,702.478556,982.2671627,982.3447277,2,0,0,0,54949.65733,0,0,1305344.375,1211948.141,0,0,8511,13070,51860,684.4448634,IP_DAG,MGDG,[M+NH4]+,28,3,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5487, 5852","5850, 5851, 5852",,NA,0,0,1
12616,5853,PE 33:1,C38H74N1O8P1,704.5224819,704.5226933,-0.30010859,980.0585344,704.5226491,704.5227376,980.0073882,980.1096806,2,0,1222287.84,1232173.917,456876.4492,130370.0631,673440.4071,10478520.09,7387797.617,0,0,8600,13071,21957,703.5152054,IP_DAG,PE,[M+H]+,33,1,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1699, 5853","5853, 5854",,NA,0,1,NA
2882,5854,PC 30:1,C38H74N1O8P1,704.5224819,704.5226933,-0.30010859,980.0585344,704.5226491,704.5227376,980.0073882,980.1096806,2,0,1222287.84,1232173.917,456876.4492,130370.0631,673440.4071,10478520.09,7387797.617,0,0,8600,13071,35852,703.5152054,IP_DAG,PC,[M+H]+,30,1,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"1700, 5854","5853, 5854",,NA,0,0,1
12617,5855,DGTS_DGTA 34:5,C44H75N1O7,730.5616308,730.5615113,0.163525602,980.0585344,730.5613903,730.5616324,980.0073882,980.1096806,2,0,0,0,352481.4519,0,92352.13645,5016766.068,3768425.942,0,0,9538,13077,15676,729.5543544,IP_DAG,DGTS_DGTA,[M+H]+,34,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3206, 5855","5855, 5856",,NA,0,0,NA
2883,5856,TAG 41:6 +1O,C44H72O7,730.5616308,730.5615113,0.163525602,980.0585344,730.5613903,730.5616324,980.0073882,980.1096806,2,0,0,0,352481.4519,0,92352.13645,5016766.068,3768425.942,0,0,9538,13077,60647,712.5278052,TAG,TAG,[M+NH4]+,41,6,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3207, 5856","5855, 5856",,NA,NA,0,1
12618,5857,SQDG 27:5,C36H58O12S1,732.398724,732.3975424,1.613437435,981.0652817,732.3971259,732.3983647,978.3695893,981.1407137,3,0,403824.1213,295911.4,0,65698.97823,305946.7183,0,0,0,0,9584,13079,44019,714.3648985,IP_DAG,SQDG,[M+NH4]+,27,5,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,1
12619,5858,DGCC 28:0 +4O,C38H73N1O12,736.5205538,736.5204982,0.075584779,980.0585344,736.5204361,736.5205602,980.0073882,980.1096806,2,0,0,0,0,0,0,1637093.817,1193195.537,0,0,9773,13081,1121,735.5132774,IP_DAG,DGCC,[M+H]+,28,0,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5858, 5859",,NA,0,0,NA
2884,5859,MGDG 29:1 +2O,C38H70O12,736.5205538,736.5204982,0.075584779,980.0585344,736.5204361,736.5205602,980.0073882,980.1096806,2,0,0,0,0,0,0,1637093.817,1193195.537,0,0,9773,13081,52015,718.4867282,IP_DAG,MGDG,[M+NH4]+,29,1,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5858, 5859",,NA,0,0,1
12620,5860,DGTS_DGTA 35:5,C45H77N1O7,744.5772809,744.5774083,-0.1711576,984.588456,744.577164,744.5786073,982.3715607,992.3816293,5,0,41838.87243,0,297866.3249,676378.0038,1056624.714,3165314.401,2566635.206,0,0,10061,13084,15926,743.5700044,IP_DAG,DGTS_DGTA,[M+H]+,35,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5860, 5861",,NA,0,0,NA
2885,5861,TAG 42:6 +1O,C45H74O7,744.5772809,744.5774083,-0.1711576,984.588456,744.577164,744.5786073,982.3715607,992.3816293,5,0,41838.87243,0,297866.3249,676378.0038,1056624.714,3165314.401,2566635.206,0,0,10061,13084,60997,726.5434553,TAG,TAG,[M+NH4]+,42,6,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5860, 5861",,NA,NA,0,1
12624,5862,PE 35:0 +1O,C40H80N1O9P1,750.5643468,750.5645803,-0.311127648,983.4278093,750.5645393,750.5646213,982.2671627,984.588456,2,0,0,0,0,0,0,4335788.989,2719912.558,0,0,10285,13087,22412,749.5570703,IP_DAG,PE,[M+H]+,35,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5862, 5863",,NA,0,1,NA
2886,5863,PC 32:0 +1O,C40H80N1O9P1,750.5643468,750.5645803,-0.311127648,983.4278093,750.5645393,750.5646213,982.2671627,984.588456,2,0,0,0,0,0,0,4335788.989,2719912.558,0,0,10285,13087,36232,749.5570703,IP_DAG,PC,[M+H]+,32,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5862, 5863",,NA,0,0,1
12625,5864,DGCC 36:6,C46H77N1O8,772.5721955,772.5731782,-1.271951641,981.6662222,772.5730168,772.5736103,977.9269236,982.3447277,4,0,0,0,1712419.598,118531.4506,401875.4546,1058422.908,1025039.721,51826.64186,0,11183,13095,2976,771.5649191,IP_DAG,DGCC,[M+H]+,36,6,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3800, 5864","5864, 5865, 5866",,NA,0,0,NA
2887,5865,DGTS_DGTA 36:6 +1O,C46H77N1O8,772.5721955,772.5731782,-1.271951641,981.6662222,772.5730168,772.5736103,977.9269236,982.3447277,4,0,0,0,1712419.598,118531.4506,401875.4546,1058422.908,1025039.721,51826.64186,0,11183,13095,16181,771.5649191,IP_DAG,DGTS_DGTA,[M+H]+,36,6,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3801, 5865","5864, 5865, 5866",,NA,0,0,NA
3478,5866,TAG 43:7 +2O,C46H74O8,772.5721955,772.5731782,-1.271951641,981.6662222,772.5730168,772.5736103,977.9269236,982.3447277,4,0,0,0,1712419.598,118531.4506,401875.4546,1058422.908,1025039.721,51826.64186,0,11183,13095,61424,754.5383699,TAG,TAG,[M+NH4]+,43,7,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"3802, 5866","5864, 5865, 5866",,NA,NA,0,1
12626,5867,TAG 46:10,C49H74O6,776.5823663,776.5827762,-0.527820706,984.5660466,776.5826176,776.5834287,983.4280409,984.5890992,4,0,131943.2231,25476.2112,10176236.93,0,45921.66267,10171746.78,9061073.058,0,0,11339,13096,62740,758.5485407,TAG,TAG,[M+NH4]+,46,10,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
12627,5868,DGCC 35:3 +1O,C45H81N1O9,780.5984103,780.6001141,-2.18264529,980.7053355,780.5999547,780.6004507,978.792989,981.1407137,3,0,811588.2662,761945.9411,2282873.107,57014.33722,406731.1404,3839422.34,2916972.946,0,0,11529,13099,2681,779.5911338,IP_DAG,DGCC,[M+H]+,35,3,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5013, 5868","5868, 5869, 5870",,NA,0,0,NA
2888,5869,DGTS_DGTA 35:3 +2O,C45H81N1O9,780.5984103,780.6001141,-2.18264529,980.7053355,780.5999547,780.6004507,978.792989,981.1407137,3,0,811588.2662,761945.9411,2282873.107,57014.33722,406731.1404,3839422.34,2916972.946,0,0,11529,13099,15886,779.5911338,IP_DAG,DGTS_DGTA,[M+H]+,35,3,2,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5014, 5869","5868, 5869, 5870",,NA,0,0,NA
3479,5870,TAG 42:4 +3O,C45H78O9,780.5984103,780.6001141,-2.18264529,980.7053355,780.5999547,780.6004507,978.792989,981.1407137,3,0,811588.2662,761945.9411,2282873.107,57014.33722,406731.1404,3839422.34,2916972.946,0,0,11529,13099,60941,762.5645847,TAG,TAG,[M+NH4]+,42,4,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5015, 5870","5868, 5869, 5870",,NA,NA,0,1
12628,5871,DGCC 33:4 +3O,C43H75N1O11,782.5412893,782.5412946,-0.006730671,984.588456,782.5412732,782.5413603,984.5436373,984.5890992,3,0,0,0,3655577.252,0,27236.73979,4000988.3,4249718.734,0,0,11602,13101,2241,781.5340128,IP_DAG,DGCC,[M+H]+,33,4,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5640, 5871","5871, 5872, 5873",,NA,0,0,NA
2889,5872,DGTS_DGTA 33:4 +4O,C43H75N1O11,782.5412893,782.5412946,-0.006730671,984.588456,782.5412732,782.5413603,984.5436373,984.5890992,3,0,0,0,3655577.252,0,27236.73979,4000988.3,4249718.734,0,0,11602,13101,15446,781.5340128,IP_DAG,DGTS_DGTA,[M+H]+,33,4,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5641, 5872","5871, 5872, 5873",,NA,0,0,NA
3480,5873,MGDG 34:5 +1O,C43H72O11,782.5412893,782.5412946,-0.006730671,984.588456,782.5412732,782.5413603,984.5436373,984.5890992,3,0,0,0,3655577.252,0,27236.73979,4000988.3,4249718.734,0,0,11602,13101,53160,764.5074637,IP_DAG,MGDG,[M+NH4]+,34,5,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5642, 5873","5871, 5872, 5873",,NA,0,0,NA
12629,5874,TAG 47:11,C50H74O6,788.5823663,788.5832757,-1.15327854,984.5660466,788.5829711,788.5835803,984.5436373,984.588456,2,0,0,0,0,0,0,1015517.63,710551.6905,0,0,11883,13104,63230,770.5485407,TAG,TAG,[M+NH4]+,47,11,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
12630,5875,DGCC 36:9 +2O,C46H71N1O10,798.5150745,798.5149897,0.106158453,984.588456,798.5149776,798.5150742,984.5436373,984.5890992,3,0,0,0,480863.8602,0,0,688884.3971,1035574.823,0,0,12310,13107,3061,797.5077981,IP_DAG,DGCC,[M+H]+,36,9,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5875, 5876, 5877",,NA,0,0,NA
2890,5876,DGTS_DGTA 36:9 +3O,C46H71N1O10,798.5150745,798.5149897,0.106158453,984.588456,798.5149776,798.5150742,984.5436373,984.5890992,3,0,0,0,480863.8602,0,0,688884.3971,1035574.823,0,0,12310,13107,16266,797.5077981,IP_DAG,DGTS_DGTA,[M+H]+,36,9,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5875, 5876, 5877",,NA,0,0,NA
3482,5877,TAG 43:10 +4O,C46H68O10,798.5150745,798.5149897,0.106158453,984.588456,798.5149776,798.5150742,984.5436373,984.5890992,3,0,0,0,480863.8602,0,0,688884.3971,1035574.823,0,0,12310,13107,61543,780.4812489,TAG,TAG,[M+NH4]+,43,10,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5875, 5876, 5877",,NA,NA,0,1
12631,5878,PE 42:5,C47H84N1O8P1,822.6007323,822.600329,0.490309311,981.0652817,822.5984883,822.600464,977.9269236,983.4102727,3,0,186112.8804,131128.0223,2344675.998,3458842.593,8684571.207,383370.258,252251.6365,0,0,13499,13110,24282,821.5934558,IP_DAG,PE,[M+H]+,42,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5277, 5878","5878, 5879",,NA,0,0,NA
2892,5879,PC 39:5,C47H84N1O8P1,822.6007323,822.600329,0.490309311,981.0652817,822.5984883,822.600464,977.9269236,983.4102727,3,0,186112.8804,131128.0223,2344675.998,3458842.593,8684571.207,383370.258,252251.6365,0,0,13499,13110,38052,821.5934558,IP_DAG,PC,[M+H]+,39,5,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"5278, 5879","5878, 5879",,NA,0,0,NA
12632,5880,TAG 52:11 +2O,C55H84O8,890.6504459,890.6510545,-0.683283284,984.588456,890.6506768,890.6512263,984.5436373,986.7834405,3,0,0,0,3560234.093,0,0,5860849.21,5227182.702,0,0,17176,13118,65589,872.6166203,TAG,TAG,[M+NH4]+,52,11,2,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"3359, 5880",,,NA,NA,0,1
12633,5881,MGDG 40:6 +3O,C49H82O13,896.6093689,896.6088581,0.569779634,984.588456,896.6086743,896.6094372,984.5436373,984.5890992,3,0,0,0,996967.7348,0,0,1436585.733,1105308.441,0,0,17467,13121,54670,878.5755433,IP_DAG,MGDG,[M+NH4]+,40,6,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
12634,5882,DGCC 41:7 +4O,C51H85N1O12,904.6144543,904.6135879,0.957766349,982.3447277,904.6025765,904.6153684,980.0073882,991.2131892,3,0,0,0,1315260.741,54438.67084,53850.67681,751943.011,723681.658,0,0,17884,13124,4321,903.6071779,IP_DAG,DGCC,[M+H]+,41,7,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5882, 5883",,NA,0,0,NA
2893,5883,MGDG 42:8 +2O,C51H82O12,904.6144543,904.6135879,0.957766349,982.3447277,904.6025765,904.6153684,980.0073882,991.2131892,3,0,0,0,1315260.741,54438.67084,53850.67681,751943.011,723681.658,0,0,17884,13124,55240,886.5806287,IP_DAG,MGDG,[M+NH4]+,42,8,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5882, 5883",,NA,0,0,NA
12635,5884,SQDG 39:2,C48H88O12S1,906.6334752,906.6332166,0.28528251,981.0830354,906.6330506,906.6333826,981.0652817,981.100789,2,0,0,0,0,603393.8651,1626395.336,0,0,0,0,17993,13125,47139,888.5996497,IP_DAG,SQDG,[M+NH4]+,39,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
12636,5885,MGDG 40:4 +4O,C49H86O14,916.6355837,916.637558,-2.15388871,980.1096806,916.6374948,916.6377825,980.0073882,980.1388432,3,0,0,0,2085006.319,0,0,5782386.484,4556000.79,0,0,18556,13128,54625,898.6017581,IP_DAG,MGDG,[M+NH4]+,40,4,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
12637,5886,TAG 56:14 +1O,C59H86O7,924.6711814,924.6716124,-0.466180366,983.744388,924.6714345,924.6729097,978.8224222,995.8209577,4,0,219859.2095,484489.7529,2060118.964,51459.12009,116815.5683,8585373.841,3310446.517,0,0,18935,13130,67822,906.6373558,TAG,TAG,[M+NH4]+,56,14,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
12638,5887,MGDG 42:3 +4O,C51H92O14,946.682534,946.6809605,1.662077089,982.3059452,946.6809118,946.6810092,982.2671627,982.3447277,2,0,0,0,0,0,0,7852359.498,5734571.297,0,0,20026,13133,55125,928.6487084,IP_DAG,MGDG,[M+NH4]+,42,3,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,1,NA
12639,5888,PE 46:2 +4O,C51H98N1O12P1,948.6899413,948.6885438,1.473115426,982.3059452,948.6883474,948.6887402,982.2671627,982.3447277,2,0,0,0,0,0,0,1223090.519,962543.8775,0,0,20129,13136,25302,947.6826649,IP_DAG,PE,[M+H]+,46,2,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5888, 5889, 5890",,NA,0,0,1
2894,5889,PG 45:3 +2O,C51H95O12P1,948.6899413,948.6885438,1.473115426,982.3059452,948.6883474,948.6887402,982.2671627,982.3447277,2,0,0,0,0,0,0,1223090.519,962543.8775,0,0,20129,13136,32751,930.6561158,IP_DAG,PG,[M+NH4]+,45,3,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5888, 5889, 5890",,NA,0,0,1
3483,5890,PC 43:2 +4O,C51H98N1O12P1,948.6899413,948.6885438,1.473115426,982.3059452,948.6883474,948.6887402,982.2671627,982.3447277,2,0,0,0,0,0,0,1223090.519,962543.8775,0,0,20129,13136,39047,947.6826649,IP_DAG,PC,[M+H]+,43,2,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"5888, 5889, 5890",,NA,0,0,NA
12640,5891,SQDG 40:2 +2O,C49H90O14S1,952.6389546,952.6394181,-0.486570669,982.3059452,952.6390668,952.6397693,982.2671627,982.3447277,2,0,0,0,0,0,0,1910686.251,1452420.306,0,0,20301,13138,47421,934.605129,IP_DAG,SQDG,[M+NH4]+,40,2,2,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"3230, 5891",,,NA,0,0,NA
12641,5892,DGDG 35:7 +2O,C50H80O17,970.5733773,970.5740645,-0.7080366,984.5436373,970.5725803,970.5743174,982.3447277,985.6822245,5,0,0,45981.51999,755230.4499,1419728.989,4257702.845,1704526.113,1688235.384,0,0,21129,13145,9387,952.5395517,IP_DAG,DGDG,[M+NH4]+,35,7,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
12642,5893,DGDG 37:5,C52H88O15,970.6461484,970.6456762,0.486490072,980.1096806,970.6454473,970.6459501,980.0073882,980.1388432,3,0,0,0,2125039.769,0,0,6483161.582,4694151.624,0,0,21138,13146,9827,952.6123228,IP_DAG,DGDG,[M+NH4]+,37,5,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"103, 358, 5893",,,NA,0,0,NA
12643,5894,MGDG 45:5 +4O,C54H94O14,984.698184,984.6982251,-0.041686293,982.2671627,984.6953385,984.7041566,980.1388432,984.588456,3,0,0,0,120439.2898,0,0,605885.3286,607311.7413,0,0,21704,13148,56025,966.6643584,IP_DAG,MGDG,[M+NH4]+,45,5,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,1
