"PAL1314_LMG1401_particulate_pos_withoddFA.csv, lipids identified in particulate (0.2 um) samples from Arthur Harbor and along PAL-LTER cruise grid, 2014-2014 (PAL1314 and LMG1401)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Identifications were made by J. Collins, james.r.collins@aya.yale.edu, using v1.1.1 of the LOBSTAHS lipidomics software package for R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Values in columns 13-17 of this speadsheet are raw chromatographic peak areas; the .xlsx file PAL1314_LMG1401_particulate_IP-DAG_pmol_mL.xlsx contains mass data for unoxidized IP-DAG obtained using authentic standards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,match_ID,compound_name,elem_formula,LOBdbase_mz,peakgroup_mz,LOBdbase_ppm_match,peakgroup_rt,peakgroup_mzmin,peakgroup_mzmax,peakgroup_rtmin,peakgroup_rtmax,samples,LMG1401_004_QE003116,LMG1401_008_QE003117,LMG1401_009_QE003118,LMG1401_010_QE003119,PAL1314_Stn_E_3m_2Jan14_0.2um_QE003120,xcms_peakgroup,CAMERA_pseudospectrum,LOBdbase_frag_ID,LOBdbase_exact_parent_neutral_mass,lipid_class,species,major_adduct,FA_total_no_C,FA_total_no_DB,degree_oxidation,C1,C1x,C2a,C2b,C3c,C3f,C3r,C4,C5,C6a,C6b,casecodes,iso_C3r.match_ID,iso_C3f.match_ID,iso_C3c.match_ID,ms2_conf,ms2_present,neg_mode.conf,rm.flag_auto
2020,3213,DGDG 28:6,C43H68O15,842.4896476,842.4900261,-0.449308496,958.8982117,842.4898611,842.4901912,957.7599066,960.0365167,2,28468.83421,23375.18974,244080.3935,64477.6108,324400.7521,15954,118,7852,824.455822,IP_DAG,DGDG,[M+NH4]+,28,6,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
2228,3214,TAG 56:15 +3O,C59H84O9,954.6453605,954.6456152,-0.266724885,960.6714882,954.6449909,954.6458089,960.0365167,961.195331,5,1997266.56,6809782.712,4722145.633,9682470.953,1645259.552,20278,118,67871,936.6115349,TAG,TAG,[M+NH4]+,56,15,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
5812,3215,TAG 41:8,C44H68O6,710.535416,710.5357371,-0.451800533,958.8349755,710.5357197,710.5357544,956.47462,961.195331,2,453893.6985,130840.2231,158839.0021,447502.9323,0,10872,118,60710,692.5015904,TAG,TAG,[M+NH4]+,41,8,0,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"1496, 3215",,,NA,NA,0,1
668,3216,MGDG 27:0 +4O,C36H68O14,742.494733,742.4953044,-0.769575972,960.0431503,742.495066,742.4955428,960.0365167,960.0497839,2,354143.2768,89863.92803,362152.6382,405362.7579,240941.402,12081,118,51625,724.4609074,IP_DAG,MGDG,[M+NH4]+,27,0,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
7913,3217,PG 34:7 +4O,C40H65O14P1,818.4450194,818.4454907,-0.575838528,959.198968,818.4454431,818.4457928,957.7599066,961.195331,4,34346.65852,219817.1656,466259.6002,300391.0076,779516.9181,15022,118,29463,800.4111938,IP_DAG,PG,[M+NH4]+,34,7,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
8116,3218,DGTS_DGTA 42:8,C52H85N1O7,836.6398812,836.6403404,-0.548881455,956.8953583,836.64031,836.6405805,954.1558933,963.4914648,4,16026515.7,5502861.547,4228652.872,12301377.27,1120817.021,15755,118,17751,835.6326048,IP_DAG,DGTS_DGTA,[M+H]+,42,8,0,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"411, 3218","3199, 3218",,NA,0,0,NA
8210,3219,PE 40:6 +3O,C45H78N1O11P1,840.5385259,840.5385519,-0.030889072,958.6355204,840.5385071,840.5385967,958.3614193,958.9096215,2,0,357077.4477,190788.5766,355203.1184,30659.81714,15886,118,23797,839.5312495,IP_DAG,PE,[M+H]+,40,6,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2536, 3219","3219, 3220, 3221",,NA,0,0,NA
8212,3220,PG 39:7 +1O,C45H75O11P1,840.5385259,840.5385519,-0.030889072,958.6355204,840.5385071,840.5385967,958.3614193,958.9096215,2,0,357077.4477,190788.5766,355203.1184,30659.81714,15886,118,30945,822.5047003,IP_DAG,PG,[M+NH4]+,39,7,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2537, 3220","3219, 3220, 3221",,NA,0,0,NA
822,3221,PC 37:6 +3O,C45H78N1O11P1,840.5385259,840.5385519,-0.030889072,958.6355204,840.5385071,840.5385967,958.3614193,958.9096215,2,0,357077.4477,190788.5766,355203.1184,30659.81714,15886,118,37592,839.5312495,IP_DAG,PC,[M+H]+,37,6,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"2538, 3221","3219, 3220, 3221",,NA,0,0,NA
949,3222,PE 37:2,C42H80N1O8P1,758.5694321,758.5699584,-0.693798451,956.0739962,758.5698314,758.5700152,954.3034585,969.1791158,5,37293194.82,48098550.8,97644802.82,113591115.5,31565100.76,12687,118,22957,757.5621557,IP_DAG,PE,[M+H]+,37,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3222, 3223",,0,10,0,1
9413,3223,PC 34:2,C42H80N1O8P1,758.5694321,758.5699584,-0.693798451,956.0739962,758.5698314,758.5700152,954.3034585,969.1791158,5,37293194.82,48098550.8,97644802.82,113591115.5,31565100.76,12687,118,36727,757.5621557,IP_DAG,PC,[M+H]+,34,2,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3222, 3223",,10,10,1,0
1098,3224,SQDG 44:0 +4O,C53H102O16S1,1044.722684,1044.721984,0.670097764,957.7240823,1044.721742,1044.722274,956.0739962,958.9096215,5,1457560.911,1925288.655,2052401.943,1829806.398,1485695.391,22522,118,48633,1026.688859,IP_DAG,SQDG,[M+NH4]+,44,0,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
11020,3225,DGDG 41:8 +3O,C56H90O18,1068.646542,1068.647408,-0.810240849,961.195331,1068.647255,1068.649501,960.0497839,962.3368865,3,544035.1149,37189.6132,444228.0889,944032.0962,253108.565,22934,118,10942,1050.612717,IP_DAG,DGDG,[M+NH4]+,41,8,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
11715,3226,SQDG 34:2 +2O,C43H78O14S1,868.5450541,868.5454062,-0.405425689,961.161645,868.545136,868.5456765,961.127959,961.195331,2,639088.9193,80972.53908,271605.3398,350408.4482,0,16939,118,45651,850.5112285,IP_DAG,SQDG,[M+NH4]+,34,2,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
1439,3227,MGDG 32:1,C41H76O10,746.5776748,746.5783502,-0.904617525,969.8644545,746.5781688,746.5784167,969.1235894,970.2948285,5,111777684.6,39592898.12,61485301.02,60570349.86,50185538.13,12234,119,52605,728.5438492,IP_DAG,MGDG,[M+NH4]+,32,1,0,0,0,1,0,0,1,0,0,0,0,0,C2a; C3f,,"3227, 3228, 3233, 3234",,6,7,1,0
1540,3228,TAG 38:1 +4O,C41H76O10,746.5776748,746.5783502,-0.904617525,969.8644545,746.5781688,746.5784167,969.1235894,970.2948285,5,111777684.6,39592898.12,61485301.02,60570349.86,50185538.13,12234,119,59443,728.5438492,TAG,TAG,[M+NH4]+,38,1,4,0,0,0,1,0,1,0,0,0,0,0,C2b; C3f,,"3227, 3228, 3233, 3234",,NA,NA,0,1
2719,3229,TAG 48:9 +2O,C51H80O8,838.6191458,838.6202175,-1.278005499,966.8722726,838.6196213,838.6202689,965.7522493,971.4100731,3,5904824.872,617377.7411,1554588.658,1536902.456,1011957.556,15824,119,63629,820.5853202,TAG,TAG,[M+NH4]+,48,9,2,0,0,0,1,0,1,0,0,0,0,0,C2b; C3f,,"3229, 3236, 3237",,NA,NA,0,1
3520,3230,TAG 54:13 +2O,C57H84O8,914.6504459,914.6509295,-0.528740767,967.5889825,914.6508986,914.6513975,965.7649278,970.2930075,5,7099110.171,3380473.544,6126426.957,6466161.958,17429246.07,18777,119,66709,896.6166203,TAG,TAG,[M+NH4]+,54,13,2,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
13101,3231,PE 32:0 +1O,C37H74N1O9P1,708.5173965,708.515798,2.25614479,966.8944745,708.5156069,708.5159891,965.7522493,968.0366997,2,1322045.105,298454.8738,330365.1942,798775.2206,109814.0595,10793,119,21712,707.5101201,IP_DAG,PE,[M+H]+,32,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3231, 3232",,NA,0,0,NA
13115,3232,PC 29:0 +1O,C37H74N1O9P1,708.5173965,708.515798,2.25614479,966.8944745,708.5156069,708.5159891,965.7522493,968.0366997,2,1322045.105,298454.8738,330365.1942,798775.2206,109814.0595,10793,119,35632,707.5101201,IP_DAG,PC,[M+H]+,29,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3231, 3232",,NA,0,0,NA
15120,3233,DGCC 31:0 +2O,C41H79N1O10,746.5776748,746.5783502,-0.904617525,969.8644545,746.5781688,746.5784167,969.1235894,970.2948285,5,111777684.6,39592898.12,61485301.02,60570349.86,50185538.13,12234,119,1711,745.5703984,IP_DAG,DGCC,[M+H]+,31,0,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3227, 3228, 3233, 3234",,1,7,0,0
15211,3234,DGTS_DGTA 31:0 +3O,C41H79N1O10,746.5776748,746.5783502,-0.904617525,969.8644545,746.5781688,746.5784167,969.1235894,970.2948285,5,111777684.6,39592898.12,61485301.02,60570349.86,50185538.13,12234,119,14916,745.5703984,IP_DAG,DGTS_DGTA,[M+H]+,31,0,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3227, 3228, 3233, 3234",,0,7,0,1
2610,3235,SQDG 31:2,C40H72O12S1,794.5082746,794.5075039,0.969994272,968.0422833,794.5073614,794.5075633,964.6738172,969.8644545,5,902654.7466,3194550.076,3695153.802,3717304.746,465777.8968,14067,119,44859,776.474449,IP_DAG,SQDG,[M+NH4]+,31,2,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
27110,3236,DGCC 41:8,C51H83N1O8,838.6191458,838.6202175,-1.278005499,966.8722726,838.6196213,838.6202689,965.7522493,971.4100731,3,5904824.872,617377.7411,1554588.658,1536902.456,1011957.556,15824,119,4326,837.6118693,IP_DAG,DGCC,[M+H]+,41,8,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3229, 3236, 3237",,NA,0,0,NA
2724,3237,DGTS_DGTA 41:8 +1O,C51H83N1O8,838.6191458,838.6202175,-1.278005499,966.8722726,838.6196213,838.6202689,965.7522493,971.4100731,3,5904824.872,617377.7411,1554588.658,1536902.456,1011957.556,15824,119,17531,837.6118693,IP_DAG,DGTS_DGTA,[M+H]+,41,8,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3229, 3236, 3237",,NA,0,0,NA
2916,3238,PE 40:4 +3O,C45H82N1O11P1,844.5698261,844.5700105,-0.218303977,969.7085388,844.5615271,844.5784938,965.7522493,973.6648284,2,1878861.323,162598.2328,185669.513,190192.6462,3166608.495,16037,119,23747,843.5625496,IP_DAG,PE,[M+H]+,40,4,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3238, 3239, 3240",,NA,0,0,NA
2917,3239,PG 39:5 +1O,C45H79O11P1,844.5698261,844.5700105,-0.218303977,969.7085388,844.5615271,844.5784938,965.7522493,973.6648284,2,1878861.323,162598.2328,185669.513,190192.6462,3166608.495,16037,119,30885,826.5360005,IP_DAG,PG,[M+NH4]+,39,5,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3238, 3239, 3240",,NA,0,0,NA
2923,3240,PC 37:4 +3O,C45H82N1O11P1,844.5698261,844.5700105,-0.218303977,969.7085388,844.5615271,844.5784938,965.7522493,973.6648284,2,1878861.323,162598.2328,185669.513,190192.6462,3166608.495,16037,119,37542,843.5625496,IP_DAG,PC,[M+H]+,37,4,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3238, 3239, 3240",,NA,0,0,NA
4031,3241,TAG 57:14 +1O,C60H88O7,938.6868315,938.6878293,-1.0629817,967.5889825,938.6876353,938.6889059,966.8722726,970.2930075,5,9499139.262,4934265.01,5335386.597,6666579.603,2776946.829,19717,119,68382,920.6530059,TAG,TAG,[M+NH4]+,57,14,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
549,3242,MGDG 29:1 +4O,C38H70O14,768.5103831,768.5111326,-0.97528529,969.7360616,768.5101735,768.5112389,969.1235894,970.2948285,4,5631303.703,2712265.614,3824810.684,3683524.086,4014425.173,13068,119,52025,750.4765575,IP_DAG,MGDG,[M+NH4]+,29,1,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
647,3243,PG 42:10,C48H75O10P1,860.5436113,860.54358,0.036316403,969.7085388,860.5344669,860.5526932,965.7522493,973.6648284,2,722947.598,0,33354.03121,0,468004.2845,16663,119,31929,842.5097857,IP_DAG,PG,[M+NH4]+,42,10,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3243, 3244",,NA,0,0,NA
6413,3244,PC 40:9 +2O,C48H78N1O10P1,860.5436113,860.54358,0.036316403,969.7085388,860.5344669,860.5526932,965.7522493,973.6648284,2,722947.598,0,33354.03121,0,468004.2845,16663,119,38387,859.5363348,IP_DAG,PC,[M+H]+,40,9,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3243, 3244",,NA,0,0,NA
7710,3245,DGDG 40:8 +1O,C55H88O16,1022.641063,1022.641419,-0.347895469,966.8722726,1022.641214,1022.641845,963.4406278,969.1791158,3,5082371.895,664851.579,1852723.223,1915613.427,8123721.609,22088,119,10632,1004.607237,IP_DAG,DGDG,[M+NH4]+,40,8,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
1440,3246,TAG 64:2 +3O,C67H126O9,1092.974012,1092.97537,-1.24266688,1363.43538,1092.974967,1092.975774,1361.631984,1365.238776,2,58798396.41,0,131367.7433,115636.7653,1696789.802,23303,122,71896,1074.940187,TAG,TAG,[M+NH4]+,64,2,3,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,NA,0,1
720,3247,TAG 64:8,C67H114O6,1032.895368,1032.895549,-0.17540013,1359.4305,1032.895453,1032.896153,1358.593559,1360.299345,5,3780800.395,4138753.497,5640057.45,5723690.783,788803.146,22309,122,72085,1014.861542,TAG,TAG,[M+NH4]+,64,8,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
1548,3248,TAG 62:4 +2O,C65H118O8,1044.916497,1044.917344,-0.810673618,1362.420117,1044.917101,1044.917402,1356.723881,1366.179746,4,10639975.26,5698686.064,9936518.375,8082289.978,1465798.909,22533,122,70804,1026.882672,TAG,TAG,[M+NH4]+,62,4,2,1,0,0,0,0,0,1,0,0,0,0,C1; C3r,"3248, 3983",,,NA,NA,0,1
1450,3249,DGTS_DGTA 27:1,C37H69N1O7,640.5146806,640.5150734,-0.613296919,803.313198,640.5149399,640.5152195,802.3824929,804.5624539,5,5262727.398,2061999.561,5652038.575,5996654.432,8312400.64,8382,123,14151,639.5074041,IP_DAG,DGTS_DGTA,[M+H]+,27,1,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,NA,0,0,NA
4515,3250,SQDG 32:1,C41H76O12S1,810.5395748,810.5400517,-0.588388682,803.313198,810.5381902,810.5401277,802.3824929,804.5624539,5,54733253.84,52178762.67,97779474.95,109977621.5,6476048.284,14718,123,45069,792.5057492,IP_DAG,SQDG,[M+NH4]+,32,1,0,0,0,0,1,0,0,0,0,0,0,0,C2b,,,,10,12,1,0
4420,3251,PE 42:11,C47H72N1O8P1,810.5068318,810.5088518,-2.492231143,805.6473711,810.5075003,810.5097711,804.7037409,806.8498458,5,36922282.24,13285963.91,22495096.81,19564695.54,45809776.2,14717,123,24432,809.4995554,IP_DAG,PE,[M+H]+,42,11,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,0,16,1,NA
648,3252,DGDG 36:6,C51H84O15,954.6148483,954.6151751,-0.342422077,804.6330974,954.6151492,954.6151874,802.4802083,805.6473711,4,4272622.625,3899340.373,4731183.128,5597704.783,3348942.969,20277,123,9577,936.5810227,IP_DAG,DGDG,[M+NH4]+,36,6,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,0,1,1,NA
9010,3253,DGTS_DGTA 32:4,C42H73N1O7,704.5459807,704.5464439,-0.65734118,802.8967031,704.5464052,704.5465116,802.3824929,803.8951806,4,1949748.404,15396634.14,42033527.47,44163884.85,25359762.29,10666,123,15201,703.5387043,IP_DAG,DGTS_DGTA,[M+H]+,32,4,0,0,0,1,0,0,0,1,0,0,0,0,C2a; C3r,"3253, 3335",,,NA,0,1,NA
11126,3254,DGDG 32:3,C47H82O15,904.5991982,904.5995524,-0.391586005,802.4802083,904.5991797,904.6001284,802.2839122,803.8951806,5,6817934.648,2879968.283,6430344.61,5464587.237,3727331.315,18362,123,8577,886.5653726,IP_DAG,DGDG,[M+NH4]+,32,3,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,0,1,NA
12124,3255,PC 38:9 +2O,C46H74N1O10P1,832.5123111,832.5105708,2.090441181,804.2288172,832.5102732,832.5109706,802.4802083,805.6473711,4,1364874.047,193053.9952,589263.7526,1074975.172,486212.3026,15579,123,37887,831.5050347,IP_DAG,PC,[M+H]+,38,9,2,0,0,1,0,1,1,1,0,0,0,0,C2a; C3c; C3f; C3r,"3100, 3255","3255, 3269","3255, 3269, 3270",NA,0,0,NA
3916,3256,PG 31:0,C37H73O10P1,726.5279612,726.5282445,-0.389891844,804.2994608,726.5282254,726.5282701,803.313198,804.8000728,4,83866.42074,1671045.389,3626254.537,3521231.67,2432485.415,11454,123,28449,708.4941356,IP_DAG,PG,[M+NH4]+,31,0,0,1,0,0,0,0,0,0,0,0,0,0,C1,,,,0,1,0,NA
4032,3257,DGCC 34:4 +2O,C44H77N1O10,780.5620248,780.5620824,-0.073868062,802.4802083,780.5619867,780.5622812,802.3824929,803.313198,3,0,898538.3676,1472812.829,1456768.806,0,13512,123,2461,779.5547483,IP_DAG,DGCC,[M+H]+,34,4,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3257, 3258, 3259",,NA,0,0,NA
40114,3258,DGTS_DGTA 34:4 +3O,C44H77N1O10,780.5620248,780.5620824,-0.073868062,802.4802083,780.5619867,780.5622812,802.3824929,803.313198,3,0,898538.3676,1472812.829,1456768.806,0,13512,123,15666,779.5547483,IP_DAG,DGTS_DGTA,[M+H]+,34,4,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3257, 3258, 3259",,NA,0,0,NA
40211,3259,MGDG 35:5,C44H74O10,780.5620248,780.5620824,-0.073868062,802.4802083,780.5619867,780.5622812,802.3824929,803.313198,3,0,898538.3676,1472812.829,1456768.806,0,13512,123,53405,762.5281992,IP_DAG,MGDG,[M+NH4]+,35,5,0,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3257, 3258, 3259",,NA,0,0,NA
5227,3260,DGDG 23:0 +3O,C38H70O18,832.4900416,832.4892863,0.907271498,806.2063462,832.4891083,832.489608,804.8000728,806.9760554,5,5014562.907,1808525.956,2826885.207,2269778.48,6647040.712,15575,123,6992,814.456216,IP_DAG,DGDG,[M+NH4]+,23,0,3,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"3260, 3261",NA,0,0,NA
52111,3261,SQDG 33:5 +1O,C42H70O13S1,832.4875391,832.4892863,-2.098668666,806.2063462,832.4891083,832.489608,804.8000728,806.9760554,5,5014562.907,1808525.956,2826885.207,2269778.48,6647040.712,15575,123,45465,814.4537136,IP_DAG,SQDG,[M+NH4]+,33,5,1,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"3260, 3261",NA,0,0,NA
5716,3262,MGDG 38:5 +4O,C47H80O14,886.5886335,886.5882997,0.376508835,803.313198,886.5881197,886.5887409,802.3824929,804.5624539,5,1237409.104,1652228.597,1370316.209,1559616.347,1669053.661,17649,123,54150,868.5548079,IP_DAG,MGDG,[M+NH4]+,38,5,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,0,4,0,NA
5813,3263,MGDG 38:4 +4O,C47H82O14,888.6042836,888.6048704,-0.660369523,805.6473711,888.6048054,888.6050121,804.7037409,806.8498458,5,2509967.081,2443769.175,2288550.927,2350063.466,2429166.412,17736,123,54125,870.570458,IP_DAG,MGDG,[M+NH4]+,38,4,4,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
10520,3264,SQDG 35:8 +1O,C44H68O13S1,854.4718891,854.4710029,1.037095706,805.9268586,854.4708214,854.4710693,804.8000728,806.8498458,4,1964701.748,613769.5563,1286415.856,782191.426,2962879.013,16423,123,46125,836.4380635,IP_DAG,SQDG,[M+NH4]+,35,8,1,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
10616,3265,SQDG 32:3 +3O,C41H72O15S1,854.4930185,854.4939422,-1.081002088,804.6330974,854.4934604,854.4944239,804.5624539,804.7037409,2,634480.9235,0,105955.8666,338901.8598,57991.91194,16425,123,45147,836.4591929,IP_DAG,SQDG,[M+NH4]+,32,3,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
11220,3266,DGCC 42:6 +3O,C52H89N1O11,904.6508399,904.6491172,1.904198699,802.8586997,904.6490053,904.6492291,801.0136585,804.7037409,2,217505.6418,224809.8157,2584449.382,4141858.834,2014864.723,18368,123,4516,903.6435634,IP_DAG,DGCC,[M+H]+,42,6,3,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"581, 3266","3266, 3267, 3268",,NA,0,0,NA
112110,3267,DGTS_DGTA 42:6 +4O,C52H89N1O11,904.6508399,904.6491172,1.904198699,802.8586997,904.6490053,904.6492291,801.0136585,804.7037409,2,217505.6418,224809.8157,2584449.382,4141858.834,2014864.723,18368,123,17721,903.6435634,IP_DAG,DGTS_DGTA,[M+H]+,42,6,4,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"582, 3267","3266, 3267, 3268",,NA,0,0,NA
11223,3268,MGDG 43:7 +1O,C52H86O11,904.6508399,904.6491172,1.904198699,802.8586997,904.6490053,904.6492291,801.0136585,804.7037409,2,217505.6418,224809.8157,2584449.382,4141858.834,2014864.723,18368,123,55510,886.6170143,IP_DAG,MGDG,[M+NH4]+,43,7,1,1,0,0,0,0,1,1,0,0,0,0,C1; C3f; C3r,"583, 3268","3266, 3267, 3268",,NA,0,0,NA
121110,3269,PG 40:10,C46H71O10P1,832.5123111,832.5105708,2.090441181,804.2288172,832.5102732,832.5109706,802.4802083,805.6473711,4,1364874.047,193053.9952,589263.7526,1074975.172,486212.3026,15579,123,31299,814.4784856,IP_DAG,PG,[M+NH4]+,40,10,0,1,0,0,0,1,1,1,0,0,0,0,C1; C3c; C3f; C3r,"3045, 3269","3255, 3269","3255, 3269, 3270",NA,0,0,NA
12125,3270,SQDG 30:0 +3O,C39H74O15S1,832.5086685,832.5105708,-2.284999608,804.2288172,832.5102732,832.5109706,802.4802083,805.6473711,4,1364874.047,193053.9952,589263.7526,1074975.172,486212.3026,15579,123,44577,814.474843,IP_DAG,SQDG,[M+NH4]+,30,0,3,1,0,0,0,1,0,0,0,0,0,0,C1; C3c,,,"3255, 3269, 3270",NA,0,0,NA
1455,3271,TAG 51:0,C54H104O6,866.8171175,866.8173858,-0.309514877,1414.530577,866.8171075,866.8175197,1413.623253,1415.172817,5,4042994.738,6630134.835,7898136.919,7950970.602,5580520.612,16897,124,64700,848.7832919,TAG,TAG,[M+NH4]+,51,0,0,0,0,1,0,0,0,0,0,0,0,0,C2a,,,,NA,NA,0,1
1456,3272,TAG 66:5 +2O,C69H124O8,1098.963448,1098.964196,-0.680702216,1430.463667,1098.963706,1098.964459,1419.017667,1431.253904,5,99795863.53,17759113.06,8219830.705,8382724.356,10561082.05,23381,125,73149,1080.929622,TAG,TAG,[M+NH4]+,66,5,2,0,0,0,1,0,0,1,0,0,0,0,C2b; C3r,"3272, 4166",,,NA,NA,0,1
270,3273,TAG 57:0 +2O,C60H116O8,982.9008472,982.9018683,-1.038833119,1428.133129,982.9016438,982.9022318,1427.88631,1429.034489,4,631409.0605,753622.0297,1352844.476,1887655.105,4635859.556,21190,125,67899,964.8670216,TAG,TAG,[M+NH4]+,57,0,2,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,NA,0,1
1457,3274,DGCC 46:0 +1O,C56H109N1O9,940.8175114,940.8158162,1.801852319,1232.928369,940.815563,940.8163259,1227.741191,1241.269081,5,8646450.217,5433646.169,4890517.241,6007439.148,14052579.24,19799,130,5431,939.810235,IP_DAG,DGCC,[M+H]+,46,0,1,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3274, 3275, 3276",,NA,0,0,NA
730,3275,DGTS_DGTA 46:0 +2O,C56H109N1O9,940.8175114,940.8158162,1.801852319,1232.928369,940.815563,940.8163259,1227.741191,1241.269081,5,8646450.217,5433646.169,4890517.241,6007439.148,14052579.24,19799,130,18636,939.810235,IP_DAG,DGTS_DGTA,[M+H]+,46,0,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3274, 3275, 3276",,NA,0,0,NA
7110,3276,TAG 53:1 +3O,C56H106O9,940.8175114,940.8158162,1.801852319,1232.928369,940.815563,940.8163259,1227.741191,1241.269081,5,8646450.217,5433646.169,4890517.241,6007439.148,14052579.24,19799,130,65771,922.7836858,TAG,TAG,[M+NH4]+,53,1,3,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3274, 3275, 3276",,NA,NA,0,1
950,3277,PE 47:2 +4O,C52H100N1O12P1,962.7055914,962.7032063,2.477569301,1233.208295,962.702612,962.7038693,1227.741191,1239.092134,3,1133770.418,545873.1296,677785.4006,671320.7749,3167013.642,20565,130,25527,961.698315,IP_DAG,PE,[M+H]+,47,2,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3277, 3278, 3279",,NA,0,0,NA
9117,3278,PG 46:3 +2O,C52H97O12P1,962.7055914,962.7032063,2.477569301,1233.208295,962.702612,962.7038693,1227.741191,1239.092134,3,1133770.418,545873.1296,677785.4006,671320.7749,3167013.642,20565,130,33021,944.6717658,IP_DAG,PG,[M+NH4]+,46,3,2,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3277, 3278, 3279",,NA,0,0,NA
9213,3279,PC 44:2 +4O,C52H100N1O12P1,962.7055914,962.7032063,2.477569301,1233.208295,962.702612,962.7038693,1227.741191,1239.092134,3,1133770.418,545873.1296,677785.4006,671320.7749,3167013.642,20565,130,39272,961.698315,IP_DAG,PC,[M+H]+,44,2,4,1,0,0,0,0,1,0,0,0,0,0,C1; C3f,,"3277, 3278, 3279",,NA,0,0,NA
13102,3280,MGDG 46:3 +3O,C55H100O13,986.7502197,986.7486456,1.595169144,1232.544915,986.748119,986.7491722,1229.941517,1235.148313,2,751699.3181,549026.2919,281619.5371,1439244.668,4448259.051,21288,130,56195,968.7163941,IP_DAG,MGDG,[M+NH4]+,46,3,3,1,0,0,0,0,0,0,0,0,0,0,C1,,,,NA,0,0,NA
